n_agents,ba_degree,er_prob,p_rewiring,uncertainty,n_experiments,rewiring_type,mean_degree,density,avg_clustering,avg_short_path_lenght,degree_variance,network_type,true_consensus,convergence_step,agent_type
93,9,0.19358689595693798,0.4337926078398857,0.000622178137863522,15,randomize,2.946236559139785,0.016012155212716223,0.02430794414665383,0.0,19.655913978494624,sf,0.44086021505376344,10000,bayes
142,9,0.1925273781337758,0.3889955747540842,0.00042495200726246367,32,randomize,3.0985915492957745,0.010987913295375087,0.06203470498805896,0.0,41.352112676056336,sf,0.4859154929577465,10000,bayes
129,8,0.14617491972281682,0.8932440740544527,0.0008397835034631317,34,randomize,3.147286821705426,0.012294089147286821,0.006954931373536025,0.0,13.10077519379845,sf,0.5038759689922481,10000,bayes
17,6,0.07976688832112211,0.5092582768683308,0.0002695321112385414,90,randomize,2.4705882352941178,0.07720588235294118,0.11862745098039215,0.0,8.588235294117647,sf,0.5882352941176471,165,bayes
75,10,0.10717088449272674,0.21294514341514048,0.0002569927680642583,15,randomize,2.96,0.02,0.11971674184426967,0.0,40.29333333333334,sf,0.5066666666666667,89,bayes
11,6,0.14724635736806738,0.4118179563050147,0.0007467319429465812,77,randomize,2.727272727272727,0.13636363636363635,0.18771043771043772,0.0,13.272727272727273,sf,0.36363636363636365,1251,bayes
181,10,0.15090022209702567,0.805492762074037,0.0009620858438910406,58,randomize,3.0386740331491713,0.008440761203192142,0.01199874616921034,0.0,15.005524861878452,sf,0.7679558011049724,10000,bayes
51,7,0.09654141108899084,0.8965663623421073,0.000688950098215345,15,randomize,2.823529411764706,0.02823529411764706,0.02525676937441644,0.0,10.823529411764707,sf,0.49019607843137253,10000,bayes
52,10,0.18517961190585155,0.24280818221953127,0.00021236856733840878,81,randomize,2.6538461538461537,0.026018099547511313,0.04048493504726927,0.0,25.346153846153847,sf,0.5192307692307693,4415,bayes
14,5,0.14072541144744347,0.0818043715923521,0.0006410497741278216,23,randomize,2.5714285714285716,0.0989010989010989,0.09268707482993198,0.0,14.0,sf,0.5,20,bayes
100,9,0.011371617366092907,0.7629895671384029,0.00023002456198001082,71,randomize,3.16,0.01595959595959596,0.01609839234839235,0.0,14.6,sf,0.49,10000,bayes
85,7,0.13585158926517776,0.784685732279593,0.00014930094418187922,56,randomize,3.2941176470588234,0.0196078431372549,0.01492530345471522,0.0,15.670588235294117,sf,0.5294117647058824,300,bayes
166,3,0.13218584547745765,0.637867212274602,0.00013837720886112083,31,randomize,3.289156626506024,0.009967141292442498,0.027168620449809725,0.0,21.843373493975903,sf,0.4879518072289157,480,bayes
81,3,0.03895568558967802,0.9290762099936635,0.0005319147428066478,93,randomize,3.037037037037037,0.01898148148148148,0.015333740333740338,0.0,12.592592592592593,sf,0.5925925925925926,10000,bayes
73,9,0.1034181936248787,0.47240460673206075,0.000554099499712572,86,randomize,3.26027397260274,0.022640791476407914,0.07165660713590244,0.0,24.027397260273972,sf,0.5753424657534246,10000,bayes
16,6,0.07302304273196428,0.3614069922190325,0.0009668513848040658,25,randomize,2.375,0.07916666666666666,0.10119047619047619,0.0,9.5,sf,0.5625,2007,bayes
122,10,0.0010900153273239732,0.32327874803417767,0.0009161308958422877,40,randomize,3.0,0.012396694214876033,0.06581258012368416,0.0,37.540983606557376,sf,0.7786885245901639,10000,bayes
41,4,0.1999625283355345,0.1799013053840266,0.0003185483945328632,77,randomize,2.7804878048780486,0.03475609756097561,0.04817251461988304,0.0,21.51219512195122,sf,0.36585365853658536,3083,bayes
195,5,0.12691614138469717,0.10825905977111039,0.0004981787823218611,80,randomize,3.2615384615384615,0.008406026962727993,0.13310293168650097,0.0,104.37948717948719,sf,0.38461538461538464,10000,bayes
53,6,0.1873960362028526,0.6901781047348775,0.0009959868293651288,71,randomize,2.830188679245283,0.027213352685050797,0.029350104821802937,0.0,12.641509433962264,sf,0.6981132075471698,10000,bayes
57,8,0.16413698905365004,0.0549658941518677,0.0008907619479822308,66,randomize,3.1228070175438596,0.02788220551378446,0.07649492320544952,0.0,28.17543859649123,sf,0.45614035087719296,10000,bayes
119,3,0.08895140664029977,0.9407650666408738,0.0007927488798505607,68,randomize,3.092436974789916,0.0131035465033471,0.003581432573029211,0.0,12.92436974789916,sf,0.6050420168067226,10000,bayes
18,10,0.060651818706614735,0.523379605154932,0.0003397053031846159,32,randomize,2.888888888888889,0.08496732026143791,0.11296296296296296,0.0,11.666666666666666,sf,0.3888888888888889,30,bayes
97,7,0.14530513968597128,0.6074044143467326,0.00037940153833883707,52,randomize,2.9072164948453607,0.015141752577319588,0.03273101468977757,0.0,14.185567010309278,sf,0.5567010309278351,10000,bayes
15,9,0.024758073228416805,0.8011766279061675,0.0002113131851176871,71,randomize,2.2666666666666666,0.08095238095238096,0.0,0.0,6.8,sf,0.6,4,bayes
147,7,0.09404686981857549,0.790803394322367,0.000930453276685861,91,randomize,2.979591836734694,0.01020408163265306,0.011483477138686594,0.0,14.653061224489797,sf,0.7619047619047619,10000,bayes
15,5,0.1875470322071596,0.5453215413068223,0.0004829901389921886,36,randomize,2.6666666666666665,0.09523809523809523,0.1674074074074074,0.0,13.066666666666666,sf,0.6,583,bayes
91,7,0.10581504760956195,0.9397504613033569,0.00022607457920094013,29,randomize,3.0549450549450547,0.01697191697191697,0.018088260945403806,0.0,13.362637362637363,sf,0.4725274725274725,5664,bayes
19,2,0.12704640063607656,0.06848012457459962,0.0008615833355292891,96,randomize,2.526315789473684,0.07017543859649122,0.06169400774663933,0.0,15.789473684210526,sf,0.47368421052631576,991,bayes
130,10,0.11759000922286819,0.4826206752516401,0.0007499727152118209,68,randomize,3.3230769230769233,0.012880143112701253,0.028453243143140843,0.0,24.06153846153846,sf,0.7076923076923077,10000,bayes
79,5,0.2367246076938108,0.47996819287144843,0.00019357180254497947,52,randomize,2.8860759493670884,0.018500486854917234,0.07050191059870882,0.0,23.367088607594937,sf,0.5189873417721519,10000,bayes
19,8,0.22892011780813457,0.05801792902010294,0.00023093526799224334,95,randomize,2.736842105263158,0.07602339181286549,0.1573346244398876,0.0,14.421052631578947,sf,0.3684210526315789,9,bayes
89,7,0.0743936101456813,0.6682328896994079,0.0007896375452576979,64,randomize,3.3258426966292136,0.018896833503575076,0.027488354892518805,0.0,21.146067415730336,sf,0.7303370786516854,10000,bayes
142,8,0.1828521267580928,0.9034757676781862,0.0006757189084921729,39,randomize,3.267605633802817,0.011587254020577364,0.008850324167225575,0.0,15.225352112676056,sf,0.5704225352112676,10000,bayes
196,9,0.11163231327065296,0.25798145980808174,0.00020209971236036982,24,randomize,3.2244897959183674,0.00826792255363684,0.048738909781937484,0.0,52.42857142857143,sf,0.40816326530612246,73,bayes
25,7,0.21687900353988773,0.732551062949444,0.000981186156031411,76,randomize,3.2,0.06666666666666667,0.0789624060150376,0.0,14.0,sf,0.84,6474,bayes
182,4,0.16607428941760707,0.5609760232684234,0.00045965317991537884,81,randomize,2.978021978021978,0.008226580049784469,0.019330051242493637,0.0,21.98901098901099,sf,0.532967032967033,10000,bayes
119,6,0.16937495983632517,0.7236087775837535,0.00047952059351110066,79,randomize,3.495798319327731,0.014812704742914115,0.013663184572074445,0.0,18.050420168067227,sf,0.48739495798319327,10000,bayes
167,8,0.03152094820632409,0.576472702170287,0.0009419485884925702,49,randomize,3.245508982035928,0.00977562946396364,0.026798805215327435,0.0,24.227544910179642,sf,0.6347305389221557,10000,bayes
124,10,0.1553925991467912,0.7162795932474761,0.000915796756962338,77,randomize,3.274193548387097,0.013309729871492263,0.02076356760350449,0.0,19.338709677419356,sf,0.7016129032258065,10000,bayes
34,6,0.015662396967257353,0.012056226286805583,0.00022884765430550367,85,randomize,2.764705882352941,0.04188948306595366,0.07659057775156845,0.0,20.705882352941178,sf,0.5,1324,bayes
143,3,0.2130942712905565,0.1347246344771159,0.00030947432225006833,58,randomize,2.993006993006993,0.010538757017630258,0.08915546923750726,0.0,45.76223776223776,sf,0.5314685314685315,10000,bayes
93,10,0.13354213106459425,0.9940975812103054,0.0007324838337226855,42,randomize,3.5483870967741935,0.019284712482468443,0.024667178699436763,0.0,15.763440860215054,sf,0.5591397849462365,10000,bayes
103,10,0.17435966594045324,0.46119708149663874,0.0003986608114810595,33,randomize,3.378640776699029,0.01656196459166191,0.06069805042181074,0.0,26.815533980582526,sf,0.6019417475728155,10000,bayes
166,10,0.018487625356351345,0.13922530982772652,0.00011613010983858379,15,randomize,2.9759036144578315,0.009017889740781307,0.14784572203623134,0.0,67.10843373493977,sf,0.4879518072289157,1,bayes
158,2,0.1924796701249187,0.144128974236019,0.0006214736052064525,50,randomize,3.2151898734177213,0.01023945819559784,0.08491951919799819,0.0,57.822784810126585,sf,0.3670886075949367,10000,bayes
178,8,0.184140102773369,0.5672673311839231,0.0006500021008881919,100,randomize,3.460674157303371,0.009775915698597093,0.031099652285511932,0.0,24.1123595505618,sf,0.7134831460674157,10000,bayes
21,10,0.07535728948667791,0.9364400260978947,0.0005784977106234498,24,randomize,2.4761904761904763,0.06190476190476191,0.007482993197278911,0.0,9.142857142857142,sf,0.2857142857142857,57,bayes
167,3,0.19242318308291714,0.32743548184121807,0.0008655671576357542,82,randomize,2.910179640718563,0.00876560132746555,0.0643729848262316,0.0,42.958083832335326,sf,0.7125748502994012,10000,bayes
82,5,0.0765525401113965,0.9396431093228272,0.00024261327668829172,45,randomize,3.073170731707317,0.018970189701897018,0.022691637630662023,0.0,13.731707317073171,sf,0.524390243902439,10000,bayes
107,9,0.02077578680143155,0.02899267300420183,0.0008268992063202712,97,randomize,3.2149532710280373,0.015164873919943573,0.11608457384903752,0.0,50.13084112149533,sf,0.7289719626168224,10000,bayes
196,10,0.14388172270037997,0.4731982002445273,0.0008585951866678388,11,randomize,2.979591836734694,0.007639979068550497,0.062438751324802984,0.0,41.63265306122449,sf,0.5357142857142857,10000,bayes
24,5,0.15630005433099292,0.6659701544850782,0.000340154882489178,75,randomize,2.6666666666666665,0.057971014492753624,0.00474537037037037,0.0,13.0,sf,0.5,1807,bayes
75,2,0.19742660535279427,0.9634655301487709,0.000733277632341059,32,randomize,3.493333333333333,0.023603603603603602,0.030761904761904765,0.0,15.173333333333334,sf,0.49333333333333335,10000,bayes
84,9,0.044540641156724736,0.19113341564516628,0.00032192368694745075,97,randomize,3.5714285714285716,0.021514629948364887,0.075572999876216,0.0,34.61904761904762,sf,0.6428571428571429,10000,bayes
75,8,0.04668706387018992,0.3672231062988375,0.00029776250938871944,79,randomize,2.56,0.017297297297297298,0.06863611750568273,0.0,22.426666666666666,sf,0.5066666666666667,10000,bayes
116,5,0.07578989578542852,0.9910777782070004,0.00048249601638911544,22,randomize,2.9310344827586206,0.012743628185907047,0.009103037766830871,0.0,11.551724137931034,sf,0.5603448275862069,10000,bayes
167,8,0.14050527723995182,0.30152769229239285,0.0003898644115333286,24,randomize,3.1736526946107784,0.009559194863285478,0.06546278367418033,0.0,49.68862275449102,sf,0.5868263473053892,10000,bayes
115,4,0.24769687673357887,0.7831866159362367,0.0007362223719980508,90,randomize,3.4260869565217393,0.015026697177726926,0.01791549030679466,0.0,17.026086956521738,sf,0.6434782608695652,10000,bayes
158,9,0.203030395841811,0.9041862570760211,0.000340294050033687,50,randomize,3.088607594936709,0.009836329920180601,0.012549393878507802,0.0,13.354430379746836,sf,0.43670886075949367,10000,bayes
178,4,0.029536830875696474,0.3678217470410703,0.0009073861183395345,53,randomize,3.1235955056179776,0.008823716117564908,0.06865429015101782,0.0,44.30337078651685,sf,0.6910112359550562,10000,bayes
42,4,0.10977174458013633,0.30485118120334953,0.000989911507808126,21,randomize,2.6666666666666665,0.032520325203252036,0.03946450375021804,0.0,13.666666666666666,sf,0.5476190476190477,10000,bayes
192,4,0.06784168789532077,0.0011215359586859153,0.0003056300046351397,23,randomize,3.5208333333333335,0.009216841186736475,0.11299376826275265,0.0,74.3125,sf,0.4895833333333333,10000,bayes
74,3,0.19737289479858985,0.1495786715837636,0.00010052759774084778,23,randomize,2.72972972972973,0.018696778970751574,0.1385020141534476,0.0,38.189189189189186,sf,0.527027027027027,1,bayes
178,5,0.12902753410683696,0.173308771956183,0.00038780135872527015,27,randomize,3.0,0.00847457627118644,0.07025894418028548,0.0,63.51685393258427,sf,0.46629213483146065,10000,bayes
44,3,0.03499876058481788,0.6155290044442332,0.000992350292511097,16,randomize,2.909090909090909,0.03382663847780127,0.04954004329004329,0.0,11.818181818181818,sf,0.5227272727272727,10000,bayes
32,5,0.1850217050716421,0.6432996558796387,0.0005559522696141971,96,randomize,2.875,0.046370967741935484,0.08029927248677247,0.0,13.0625,sf,0.4375,4153,bayes
192,7,0.1905866938572358,0.8081147933769608,0.0007394076704458927,87,randomize,3.09375,0.008098821989528797,0.008021029135338347,0.0,14.145833333333334,sf,0.59375,10000,bayes
145,3,0.08264532210623016,0.36644989927600624,0.00019805794786719125,56,randomize,3.406896551724138,0.011829501915708812,0.046677762413697074,0.0,32.758620689655174,sf,0.45517241379310347,10000,bayes
47,7,0.02444905386201418,0.9890853005616074,0.00017571790027690065,67,randomize,2.6382978723404253,0.028677150786308975,0.01028368794326241,0.0,8.76595744680851,sf,0.5531914893617021,510,bayes
102,5,0.055185573604869864,0.607083805832474,0.0008795244280178286,94,randomize,3.0392156862745097,0.015045622209279751,0.042250233426704004,0.0,16.49019607843137,sf,0.7647058823529411,10000,bayes
200,10,0.23587766645689417,0.722873314597717,0.00042476196860254323,79,randomize,3.24,0.00814070351758794,0.0188164036817883,0.0,22.25,sf,0.63,10000,bayes
167,7,0.06570520320814605,0.6699323753109869,0.0007157860024850002,25,randomize,3.2335329341317367,0.009739557030517279,0.021107725349242316,0.0,18.694610778443113,sf,0.5988023952095808,10000,bayes
11,3,0.03623886112029914,0.1769386276522974,0.0008372984872761466,88,randomize,2.3636363636363638,0.11818181818181818,0.19610389610389614,0.0,9.636363636363637,sf,0.45454545454545453,80,bayes
143,5,0.23328433877620056,0.9514012699272757,0.0006881382945693124,73,randomize,3.370629370629371,0.011868413276863981,0.002097902097902098,0.0,14.447552447552448,sf,0.6853146853146853,10000,bayes
95,3,0.13118889152043178,0.9188185400674341,0.00012236703126447765,72,randomize,3.2,0.01702127659574468,0.016842105263157894,0.0,13.2,sf,0.5052631578947369,387,bayes
178,5,0.10239316472861143,0.6497704156002144,0.0006638904336390842,58,randomize,3.2808988764044944,0.009268075922046594,0.016336050156970598,0.0,18.797752808988765,sf,0.5393258426966292,10000,bayes
74,8,0.1758751964541179,0.9537923145836565,0.000466891682191496,72,randomize,3.2432432432432434,0.022213994816734542,0.0049549549549549555,0.0,13.216216216216216,sf,0.5675675675675675,10000,bayes
76,3,0.06520450573358444,0.31194653698074526,0.0005757672232777823,60,randomize,3.3684210526315788,0.02245614035087719,0.07693576418421622,0.0,31.026315789473685,sf,0.34210526315789475,10000,bayes
157,5,0.08367042180643153,0.12197867831490072,0.0002857080580933796,75,randomize,3.082802547770701,0.009880777396700964,0.11500037946847645,0.0,60.140127388535035,sf,0.5987261146496815,10000,bayes
65,2,0.09168071602254635,0.03044712983004827,0.00045198298454813803,32,randomize,2.9846153846153847,0.023317307692307693,0.08143512270244438,0.0,40.36923076923077,sf,0.5692307692307692,10000,bayes
164,5,0.019899997423492827,0.8248874413086731,0.0004758370806140046,61,randomize,2.817073170731707,0.00864132874457579,0.018858078461736996,0.0,12.658536585365853,sf,0.5914634146341463,10000,bayes
94,4,0.14464357373253803,0.06459545819196078,0.0004714664498619585,61,randomize,3.0425531914893615,0.016357812857469685,0.08639691700720209,0.0,47.0,sf,0.8085106382978723,10000,bayes
98,6,0.17476434571143912,0.8023823340661678,0.00015916249959964444,46,randomize,2.857142857142857,0.014727540500736377,0.00826231591537714,0.0,11.938775510204081,sf,0.5204081632653061,2245,bayes
129,10,0.06199177880506376,0.3518263322023325,0.0006800488968224532,66,randomize,2.992248062015504,0.011688468992248062,0.043559553411928256,0.0,32.06201550387597,sf,0.7441860465116279,10000,bayes
98,3,0.008536922927156826,0.9228035539048912,0.00025720367672111573,75,randomize,2.979591836734694,0.015358720807910793,0.015913508260447035,0.0,11.346938775510203,sf,0.5408163265306123,10000,bayes
37,10,0.11272892247077765,0.3072205333283097,0.0002700036538648228,34,randomize,3.2432432432432434,0.04504504504504504,0.08324075824075823,0.0,21.35135135135135,sf,0.5945945945945946,125,bayes
129,2,0.04877536570497351,0.4780462262335955,0.00013712709646011313,45,randomize,3.10077519379845,0.012112403100775194,0.03053638337964933,0.0,27.131782945736433,sf,0.4573643410852713,108,bayes
152,6,0.04932658545328322,0.04805256446609896,0.0008471433674189134,14,randomize,3.1315789473684212,0.010369466713140468,0.1219136448534979,0.0,67.65789473684211,sf,0.7302631578947368,10000,bayes
99,7,0.07619982281665211,0.9116221125012394,0.0006873248381763331,18,randomize,2.9696969696969697,0.015151515151515152,0.023849607182940515,0.0,11.616161616161616,sf,0.494949494949495,10000,bayes
28,6,0.07613709004655994,0.9990364047536752,0.0004485674439731243,79,randomize,3.0,0.05555555555555555,0.03979591836734694,0.0,12.714285714285714,sf,0.25,10000,bayes
51,6,0.15940037137791221,0.5851654394470308,0.0006693988814980229,41,randomize,3.450980392156863,0.034509803921568626,0.03776844070961718,0.0,18.274509803921568,sf,0.47058823529411764,10000,bayes
196,3,0.09256785913375876,0.6767669808573005,0.0005191372271012815,26,randomize,3.2244897959183674,0.00826792255363684,0.008376373363487776,0.0,20.020408163265305,sf,0.5816326530612245,10000,bayes
132,10,0.07543878583579511,0.1620429904326639,0.0009915670808412472,24,randomize,3.1363636363636362,0.011970853573907009,0.14516550922924212,0.0,58.03030303030303,sf,0.7348484848484849,10000,bayes
54,5,0.06753037417824714,0.7008329057091456,0.00046204623159219266,92,randomize,2.6296296296296298,0.02480782669461915,0.03716931216931217,0.0,10.62962962962963,sf,0.35185185185185186,10000,bayes
176,4,0.09426091956197746,0.0430865505939938,0.0005722264363106595,95,randomize,2.8863636363636362,0.008246753246753247,0.11527931512326858,0.0,95.01136363636364,sf,0.8522727272727273,10000,bayes
14,7,0.04815923569769129,0.6073136821433476,0.0009997074534856673,42,randomize,2.5714285714285716,0.0989010989010989,0.21428571428571427,0.0,11.571428571428571,sf,0.5,1561,bayes
157,8,0.1283611862311451,0.20193671036954108,0.0001018317492643159,82,randomize,2.968152866242038,0.009513310468724482,0.10073466027842336,0.0,56.21656050955414,sf,0.4713375796178344,59,bayes
127,6,0.11768146429312021,0.8694562522697252,0.000652569775816353,84,randomize,2.9606299212598426,0.011748531433570804,0.00197787776527934,0.0,12.692913385826772,sf,0.6141732283464567,10000,bayes
33,7,0.041179138657015085,0.6866524054477426,0.00043962290122874514,88,randomize,2.909090909090909,0.045454545454545456,0.0594997594997595,0.0,14.181818181818182,sf,0.5454545454545454,7802,bayes
146,10,0.0834415816201172,0.6810945923416822,0.0004402697515760705,39,randomize,3.356164383561644,0.011572980632971186,0.02579834549012631,0.0,20.095890410958905,sf,0.5753424657534246,10000,bayes
152,5,0.20787124365539672,0.5020480518836159,0.0003998781659250469,87,randomize,3.3947368421052633,0.01124085047054723,0.03910193104704877,0.0,24.82894736842105,sf,0.5986842105263158,10000,bayes
191,2,0.16547518362020652,0.19417859930323778,0.0008789732929217884,73,randomize,3.1727748691099475,0.008349407550289336,0.09185668463533349,0.0,58.35602094240838,sf,0.806282722513089,10000,bayes
126,10,0.20004988681804683,0.513435799096854,0.000931761696020063,95,randomize,2.9206349206349205,0.011682539682539683,0.026997274448218884,0.0,25.0,sf,0.7698412698412699,10000,bayes
129,9,0.15425247597842887,0.4610507802297311,0.0007712420663396861,47,randomize,3.131782945736434,0.012233527131782945,0.05379862216638349,0.0,29.085271317829456,sf,0.5968992248062015,10000,bayes
162,7,0.22066673752900356,0.2765537112709716,0.0007316439761433401,61,randomize,2.5185185185185186,0.007821486082355647,0.07899746001597853,0.0,60.888888888888886,sf,0.7222222222222222,10000,bayes
58,4,0.1504247966587486,0.5679606778853938,0.0009011854034729358,78,randomize,3.103448275862069,0.02722323049001815,0.016550319187236023,0.0,16.620689655172413,sf,0.3620689655172414,7593,bayes
173,7,0.18986187510908828,0.704071864244238,0.0003717112958541695,99,randomize,2.8901734104046244,0.008401666890711116,0.015072483714102209,0.0,14.497109826589595,sf,0.4797687861271676,10000,bayes
66,8,0.10618412497468147,0.9919228893342645,0.0003487881831356785,37,randomize,2.8181818181818183,0.021678321678321677,0.004292929292929293,0.0,10.575757575757576,sf,0.5303030303030303,10000,bayes
93,3,0.21260240540129233,0.5331146790037817,0.000892575132821287,66,randomize,3.225806451612903,0.01753155680224404,0.02009511059300681,0.0,21.0752688172043,sf,0.6989247311827957,10000,bayes
200,4,0.0017580960371751941,0.8944625099404726,0.0003569687981737344,29,randomize,3.28,0.008241206030150754,0.005708333333333333,0.0,14.41,sf,0.44,10000,bayes
76,9,0.06984122671432133,0.33861596343570954,0.00071402008816987,93,randomize,3.1578947368421053,0.021052631578947368,0.023600348581186602,0.0,22.13157894736842,sf,0.6578947368421053,10000,bayes
13,4,0.03268548089123566,0.4697733851576419,0.000840169544145624,74,randomize,2.6153846153846154,0.10897435897435898,0.08394383394383394,0.0,11.384615384615385,sf,0.6153846153846154,3451,bayes
19,5,0.17664884496494784,0.3847625628274609,0.0002471473389062222,96,randomize,2.4210526315789473,0.06725146198830409,0.1486386420596947,0.0,16.842105263157894,sf,0.6842105263157895,87,bayes
91,9,0.19892196185422314,0.2239070016980511,0.0007976438794144081,26,randomize,3.010989010989011,0.016727716727716727,0.08447398274859941,0.0,34.7032967032967,sf,0.7032967032967034,10000,bayes
97,8,0.07459876203773322,0.7866062926287616,0.0007137444812436143,78,randomize,3.402061855670103,0.017719072164948453,0.00794022701239196,0.0,15.835051546391753,sf,0.6804123711340206,10000,bayes
58,6,0.07198180519499703,0.03300205648242471,0.0001226769695356925,95,randomize,2.793103448275862,0.024500907441016333,0.05827431649594099,0.0,24.862068965517242,sf,0.5,8,bayes
25,9,0.0654086931935845,0.28985997603672875,0.0007102442284410605,83,randomize,2.48,0.051666666666666666,0.0,0.0,12.32,sf,0.52,3403,bayes
26,9,0.24574816867847582,0.9473195161634211,0.0001275015808293843,65,randomize,3.1538461538461537,0.06307692307692307,0.0717032967032967,0.0,11.615384615384615,sf,0.5384615384615384,2,bayes
156,3,0.17328717622404266,0.14217759042113753,0.0009367961261721151,93,randomize,2.9615384615384617,0.009553349875930522,0.0645013783815113,0.0,60.61538461538461,sf,0.8589743589743589,10000,bayes
135,9,0.056572381928827825,0.22803091580149815,0.0006758723254915482,64,randomize,3.022222222222222,0.011276948590381426,0.0897239930473452,0.0,53.48148148148148,sf,0.7925925925925926,10000,bayes
126,4,0.15846216972700286,0.4619994375438198,0.00033724134947545395,18,randomize,2.9206349206349205,0.011682539682539683,0.027860821337349878,0.0,22.444444444444443,sf,0.5,10000,bayes
153,9,0.1584319805169469,0.6997546289753345,0.0009701764349514419,34,randomize,2.7058823529411766,0.00890092879256966,0.018886625357213593,0.0,15.42483660130719,sf,0.6339869281045751,10000,bayes
34,9,0.1007490024969182,0.07450121793409437,0.0008433087645060559,100,randomize,3.0588235294117645,0.04634581105169341,0.1471522992329568,0.0,28.294117647058822,sf,0.8235294117647058,10000,bayes
116,9,0.17941019189492718,0.2769531204708222,0.00010114289951586918,70,randomize,2.793103448275862,0.012143928035982009,0.06664907342247245,0.0,36.03448275862069,sf,0.5086206896551724,18,bayes
36,7,0.11904771524992941,0.003375331366023082,0.0002660249927032725,84,randomize,3.111111111111111,0.044444444444444446,0.1412211892050602,0.0,37.888888888888886,sf,0.3888888888888889,95,bayes
113,7,0.09107589097580734,0.19692667104599937,0.0007162025891127796,79,randomize,3.1327433628318584,0.013985461441213654,0.10964340315238992,0.0,50.4070796460177,sf,0.7699115044247787,10000,bayes
35,9,0.12656633930483427,0.6385237780774942,0.000895206265238942,36,randomize,2.9714285714285715,0.043697478991596636,0.025934065934065935,0.0,13.82857142857143,sf,0.4857142857142857,10000,bayes
134,5,0.11153979009811205,0.8090752347973266,0.00023999899987873732,52,randomize,3.2388059701492535,0.012175962293794187,0.009269130537787254,0.0,14.328358208955224,sf,0.5597014925373134,10000,bayes
175,2,0.14722727238817102,0.9482684556739013,0.0007389056533280588,36,randomize,3.1085714285714285,0.008932676518883416,0.0044489795918367355,0.0,12.342857142857143,sf,0.5657142857142857,10000,bayes
126,4,0.12211750554482553,0.7943446514289667,0.0009618854182139695,71,randomize,3.2857142857142856,0.013142857142857144,0.022902494331065764,0.0,16.444444444444443,sf,0.7222222222222222,10000,bayes
35,3,0.20073629553202355,0.9220713897469546,0.0001264951711851169,70,randomize,2.4571428571428573,0.03613445378151261,0.008571428571428572,0.0,8.514285714285714,sf,0.5428571428571428,5,bayes
172,6,0.23010618250675918,0.4849967781953285,0.00040191010240631385,63,randomize,3.1511627906976742,0.009213926288589691,0.020607573229164528,0.0,24.267441860465116,sf,0.5232558139534884,10000,bayes
120,4,0.09953022601310813,0.33577654272210244,0.00026442908112042553,39,randomize,3.3,0.013865546218487394,0.09225851591729889,0.0,40.016666666666666,sf,0.5083333333333333,10000,bayes
134,10,0.2194675263595667,0.8638510625419296,0.0009472705395518224,73,randomize,3.2388059701492535,0.012175962293794187,0.007912361270570226,0.0,14.537313432835822,sf,0.7686567164179104,10000,bayes
12,3,0.1583336669622222,0.8580660275488716,0.0006929637859857358,31,randomize,2.6666666666666665,0.12121212121212122,0.06845238095238095,0.0,10.333333333333334,sf,0.16666666666666666,2,bayes
151,7,0.18334645575277955,0.8772086996626323,0.00019446816100422845,78,randomize,3.0596026490066226,0.010198675496688741,0.0013980868285504047,0.0,12.582781456953642,sf,0.4900662251655629,10000,bayes
29,2,0.07223372591885174,0.2931418635212285,0.0006791117409640829,35,randomize,2.6206896551724137,0.046798029556650245,0.10316769493200693,0.0,18.689655172413794,sf,0.1724137931034483,1088,bayes
187,3,0.06682674770418018,0.2424542330541427,0.00027557390640792803,45,randomize,3.1871657754010694,0.008567649933873843,0.04522806459009344,0.0,38.106951871657756,sf,0.47058823529411764,10000,bayes
58,4,0.19155127624250595,0.5443291061517216,0.0003932315400233278,91,randomize,2.586206896551724,0.022686025408348458,0.03563942818506713,0.0,14.137931034482758,sf,0.5344827586206896,10000,bayes
39,2,0.14851674382297325,0.5696628129032518,0.00031766112027525715,65,randomize,2.923076923076923,0.038461538461538464,0.05189255189255189,0.0,14.512820512820513,sf,0.5641025641025641,8124,bayes
197,4,0.08209908407958583,0.948428805965497,0.0008197963406907865,57,randomize,3.218274111675127,0.008209882937946751,0.010301345580533399,0.0,13.66497461928934,sf,0.6802030456852792,10000,bayes
176,4,0.015293041644197758,0.04255071563781221,0.00011426054370057326,15,randomize,2.9545454545454546,0.008441558441558441,0.11582187481648375,0.0,89.42045454545455,sf,0.45454545454545453,1,bayes
160,3,0.11999243698653203,0.374007017278161,0.0005049486036691856,61,randomize,2.8625,0.009001572327044025,0.046708524759202674,0.0,32.2375,sf,0.475,10000,bayes
154,8,0.24599770318357977,0.5522847243331265,0.0009746351792391188,14,randomize,2.961038961038961,0.00967659791189203,0.018666791237324152,0.0,18.90909090909091,sf,0.38961038961038963,10000,bayes
128,6,0.06765364569899052,0.8776355513803863,0.0007021742066993603,97,randomize,3.125,0.012303149606299213,0.014229910714285716,0.0,13.140625,sf,0.671875,10000,bayes
77,5,0.024441409572016903,0.6129444778778248,0.0007878578132133297,87,randomize,2.909090909090909,0.019138755980861243,0.05940842707076472,0.0,17.818181818181817,sf,0.6623376623376623,10000,bayes
98,2,0.062079086171721226,0.2009976119327157,0.0007750546741348529,36,randomize,2.836734693877551,0.014622343782873975,0.07596008880664254,0.0,42.795918367346935,sf,0.47959183673469385,10000,bayes
